week_48,label,sci,ebird_score,in_ebird
3,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
3,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.893,True
3,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
3,Calidris alpina_Dunlin,Calidris alpina,0.4457,True
3,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.7091,True
3,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.0529,True
3,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.7747,True
3,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0637,True
3,Fulica atra_Eurasian Coot,Fulica atra,0.8444,True
3,Numenius arquata_Eurasian Curlew,Numenius arquata,0.4328,True
3,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.4639,True
3,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.5132,True
3,Pica serica_Eurasian Magpie,Pica serica,0.6233,True
3,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.3374,True
3,Spinus spinus_Eurasian Siskin,Spinus spinus,0.4801,True
3,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.4561,True
3,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.4998,True
3,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.5007,True
3,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9961,True
3,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.2327,True
3,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.7682,True
3,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.3644,True
3,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.4665,True
3,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.5856,True
3,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.095,True
3,Mareca falcata_Falcated Duck,Mareca falcata,0.5705,True
3,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.1473,True
3,Mareca strepera_Gadwall,Mareca strepera,0.5594,True
3,Spatula querquedula_Garganey,Spatula querquedula,0.2301,True
3,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.3936,True
3,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.3551,True
3,Regulus regulus_Goldcrest,Regulus regulus,0.4114,True
3,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.7975,True
3,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.5973,True
3,Ardea alba_Great Egret,Ardea alba,0.6828,True
3,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.475,True
3,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.4419,True
3,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.382,True
3,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.2648,True
3,Ardea cinerea_Grey Heron,Ardea cinerea,0.8534,True
3,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.4096,True
3,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.5523,True
3,Anser anser_Greylag Goose,Anser anser,0.0107,True
3,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.4529,True
3,Circus cyaneus_Hen Harrier,Circus cyaneus,0.4713,True
3,Grus monacha_Hooded Crane,Grus monacha,0.5483,True
3,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.6718,True
3,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3584,True
3,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.653,True
3,Parus minor_Japanese Tit,Parus minor,0.9065,True
3,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.6544,True
3,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
3,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9958,True
3,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.2579,True
3,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0786,True
3,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.3383,True
3,Egretta garzetta_Little Egret,Egretta garzetta,0.6629,True
3,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.6477,True
3,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
3,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0012,True
3,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.68,True
3,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.8575,True
3,Aix galericulata_Mandarin Duck,Aix galericulata,0.4056,True
3,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.2211,True
3,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.5606,True
3,Falco columbarius_Merlin,Falco columbarius,0.3865,True
3,Cygnus olor_Mute Swan,Cygnus olor,0.378,True
3,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.0599,True
3,Ninox japonica_Northern Boobook,Ninox japonica,0.2174,True
3,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.565,True
3,Anas acuta_Northern Pintail,Anas acuta,0.6461,True
3,Corvus corax_Northern Raven,Corvus corax,0.0006,True
3,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.5641,True
3,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.5184,True
3,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.7074,True
3,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.0529,True
3,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.0236,True
3,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.979,True
3,Pandion haliaetus_Osprey,Pandion haliaetus,0.6326,True
3,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.2091,True
3,Turdus pallidus_Pale Thrush,Turdus pallidus,0.7482,True
3,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.0842,True
3,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.368,True
3,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0569,True
3,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.3955,True
3,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
3,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.4513,True
3,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.5238,True
3,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.141,True
3,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.3682,True
3,Gallus gallus_Red Junglefowl,Gallus gallus,0.0,True
3,Calidris canutus_Red Knot,Calidris canutus,0.095,True
3,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.4306,True
3,Anthus richardi_Richard's Pipit,Anthus richardi,0.2736,True
3,Columba livia_Rock Pigeon,Columba livia,0.2365,True
3,Corvus frugilegus_Rook,Corvus frugilegus,0.5682,True
3,Calidris pugnax_Ruff,Calidris pugnax,0.2678,True
3,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.4324,True
3,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.4746,True
3,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.4398,True
3,Calidris alba_Sanderling,Calidris alba,0.355,True
3,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.188,True
3,Asio flammeus_Short-eared Owl,Asio flammeus,0.354,True
3,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0094,True
3,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.2588,True
3,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.1563,True
3,Anser cygnoides_Swan Goose,Anser cygnoides,0.0288,True
3,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.1135,True
3,Aythya fuligula_Tufted Duck,Aythya fuligula,0.5967,True
3,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.4208,True
3,Strix uralensis_Ural Owl,Strix uralensis,0.4228,True
3,Sittiparus varius_Varied Tit,Sittiparus varius,0.6902,True
3,Larus vegae_Vega Gull,Larus vegae,0.0,False
3,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7346,True
3,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
3,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5281,True
3,Antigone vipio_White-naped Crane,Antigone vipio,0.587,True
3,Motacilla alba_White Wagtail,Motacilla alba,0.928,True
3,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.4535,True
3,Tringa glareola_Wood Sandpiper,Tringa glareola,0.1835,True
3,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0576,True
3,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.68,True
3,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.3407,True
4,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.1038,True
4,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.0389,True
4,Delichon dasypus_Asian House Martin,Delichon dasypus,0.2493,True
4,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
4,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.3734,True
4,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
4,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.3263,True
4,Hirundo rustica_Barn Swallow,Hirundo rustica,0.1227,True
4,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.2805,True
4,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.4624,True
4,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.389,True
4,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.4498,True
4,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.2599,True
4,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.4601,True
4,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.2582,True
4,Milvus migrans_Black Kite,Milvus migrans,0.7352,True
4,Cyanoptila cyanomelana_Blue-and-white Flycatcher,Cyanoptila cyanomelana,0.0361,True
4,Monticola solitarius_Blue Rock Thrush,Monticola solitarius,0.5141,True
4,Fringilla montifringilla_Brambling,Fringilla montifringilla,0.4608,True
4,Calidris falcinellus_Broad-billed Sandpiper,Calidris falcinellus,0.0505,True
4,Hypsipetes amaurotis_Brown-eared Bulbul,Hypsipetes amaurotis,0.9997,True
4,Turdus chrysolaus_Brown-headed Thrush,Turdus chrysolaus,0.2798,True
4,Sula leucogaster_Brown Booby,Sula leucogaster,0.3794,True
4,Lanius bucephalus_Bull-headed Shrike,Lanius bucephalus,0.7353,True
4,Corvus corone_Carrion Crow,Corvus corone,0.7673,True
4,Emberiza fucata_Chestnut-eared Bunting,Emberiza fucata,0.4526,True
4,Remiz consobrinus_Chinese Penduline-Tit,Remiz consobrinus,0.4558,True
4,Periparus ater_Coal Tit,Periparus ater,0.4045,True
4,Grus grus_Common Crane,Grus grus,0.1253,True
4,Bucephala clangula_Common Goldeneye,Bucephala clangula,0.4787,True
4,Tringa nebularia_Common Greenshank,Tringa nebularia,0.3317,True
4,Larus canus_Common Gull,Larus canus,0.4165,True
4,Alcedo atthis_Common Kingfisher,Alcedo atthis,0.5103,True
4,Mergus merganser_Common Merganser,Mergus merganser,0.5189,True
4,Gallinula chloropus_Common Moorhen,Gallinula chloropus,0.4141,True
4,Aythya ferina_Common Pochard,Aythya ferina,0.6643,True
4,Tringa totanus_Common Redshank,Tringa totanus,0.243,True
4,Actitis hypoleucos_Common Sandpiper,Actitis hypoleucos,0.5218,True
4,Tadorna tadorna_Common Shelduck,Tadorna tadorna,0.5518,True
4,Gallinago gallinago_Common Snipe,Gallinago gallinago,0.4542,True
4,Anas crecca_Common Teal,Anas crecca,0.7875,True
4,Calidris ferruginea_Curlew Sandpiper,Calidris ferruginea,0.0496,True
4,Coloeus dauuricus_Daurian Jackdaw,Coloeus dauuricus,0.0,False
4,Phoenicurus auroreus_Daurian Redstart,Phoenicurus auroreus,0.8918,True
4,Grus virgo_Demoiselle Crane,Grus virgo,0.0,False
4,Calidris alpina_Dunlin,Calidris alpina,0.4464,True
4,Turdus eunomus_Dusky Thrush,Turdus eunomus,0.7089,True
4,Cecropis daurica_Eastern Red-rumped Swallow,Cecropis daurica,0.0531,True
4,Anas zonorhyncha_Eastern Spot-billed Duck,Anas zonorhyncha,0.7744,True
4,Motacilla tschutschensis_Eastern Yellow Wagtail,Motacilla tschutschensis,0.0637,True
4,Fulica atra_Eurasian Coot,Fulica atra,0.8439,True
4,Numenius arquata_Eurasian Curlew,Numenius arquata,0.4329,True
4,Garrulus glandarius_Eurasian Jay,Garrulus glandarius,0.4625,True
4,Falco tinnunculus_Eurasian Kestrel,Falco tinnunculus,0.5118,True
4,Pica serica_Eurasian Magpie,Pica serica,0.6218,True
4,Haematopus ostralegus_Eurasian Oystercatcher,Haematopus ostralegus,0.3382,True
4,Spinus spinus_Eurasian Siskin,Spinus spinus,0.4788,True
4,Alauda arvensis_Eurasian Skylark,Alauda arvensis,0.4553,True
4,Accipiter nisus_Eurasian Sparrowhawk,Accipiter nisus,0.499,True
4,Platalea leucorodia_Eurasian Spoonbill,Platalea leucorodia,0.4995,True
4,Passer montanus_Eurasian Tree Sparrow,Passer montanus,0.9961,True
4,Numenius phaeopus_Eurasian Whimbrel,Numenius phaeopus,0.2338,True
4,Mareca penelope_Eurasian Wigeon,Mareca penelope,0.7677,True
4,Scolopax rusticola_Eurasian Woodcock,Scolopax rusticola,0.364,True
4,Troglodytes troglodytes_Eurasian Wren,Troglodytes troglodytes,0.4652,True
4,Sturnus vulgaris_European Starling,Sturnus vulgaris,0.5829,True
4,Turdus obscurus_Eyebrowed Thrush,Turdus obscurus,0.0953,True
4,Mareca falcata_Falcated Duck,Mareca falcata,0.5703,True
4,Numenius madagascariensis_Far Eastern Curlew,Numenius madagascariensis,0.1479,True
4,Mareca strepera_Gadwall,Mareca strepera,0.559,True
4,Spatula querquedula_Garganey,Spatula querquedula,0.2311,True
4,Larus glaucescens_Glaucous-winged Gull,Larus glaucescens,0.3927,True
4,Larus hyperboreus_Glaucous Gull,Larus hyperboreus,0.354,True
4,Regulus regulus_Goldcrest,Regulus regulus,0.4109,True
4,Phalacrocorax carbo_Great Cormorant,Phalacrocorax carbo,0.797,True
4,Podiceps cristatus_Great Crested Grebe,Podiceps cristatus,0.5964,True
4,Ardea alba_Great Egret,Ardea alba,0.6825,True
4,Anser albifrons_Greater White-fronted Goose,Anser albifrons,0.4742,True
4,Tringa ochropus_Green Sandpiper,Tringa ochropus,0.4413,True
4,Vanellus cinereus_Grey-headed Lapwing,Vanellus cinereus,0.383,True
4,Tringa brevipes_Grey-tailed Tattler,Tringa brevipes,0.2657,True
4,Ardea cinerea_Grey Heron,Ardea cinerea,0.8526,True
4,Pluvialis squatarola_Grey Plover,Pluvialis squatarola,0.4096,True
4,Motacilla cinerea_Grey Wagtail,Motacilla cinerea,0.5515,True
4,Anser anser_Greylag Goose,Anser anser,0.0106,True
4,Coccothraustes coccothraustes_Hawfinch,Coccothraustes coccothraustes,0.4524,True
4,Circus cyaneus_Hen Harrier,Circus cyaneus,0.47,True
4,Grus monacha_Hooded Crane,Grus monacha,0.5477,True
4,Horornis diphone_Japanese Bush Warbler,Horornis diphone,0.6724,True
4,Picus awokera_Japanese Green Woodpecker,Picus awokera,0.3601,True
4,Yungipicus kizuki_Japanese Pygmy Woodpecker,Yungipicus kizuki,0.6533,True
4,Parus minor_Japanese Tit,Parus minor,0.9061,True
4,Motacilla grandis_Japanese Wagtail,Motacilla grandis,0.6547,True
4,Anarhynchus alexandrinus_Kentish Plover,Anarhynchus alexandrinus,0.0,False
4,Corvus macrorhynchos_Large-billed Crow,Corvus macrorhynchos,0.9958,True
4,Larus fuscus_Lesser Black-backed Gull,Larus fuscus,0.2589,True
4,Anser erythropus_Lesser White-fronted Goose,Anser erythropus,0.0773,True
4,Emberiza pusilla_Little Bunting,Emberiza pusilla,0.3374,True
4,Egretta garzetta_Little Egret,Egretta garzetta,0.6631,True
4,Tachybaptus ruficollis_Little Grebe,Tachybaptus ruficollis,0.6475,True
4,Thinornis dubius_Little Ringed Plover,Thinornis dubius,0.0,False
4,Limnodromus scolopaceus_Long-billed Dowitcher,Limnodromus scolopaceus,0.0012,True
4,Aegithalos caudatus_Long-tailed Tit,Aegithalos caudatus,0.6791,True
4,Anas platyrhynchos_Mallard,Anas platyrhynchos,0.8568,True
4,Aix galericulata_Mandarin Duck,Aix galericulata,0.4061,True
4,Tringa stagnatilis_Marsh Sandpiper,Tringa stagnatilis,0.2213,True
4,Emberiza cioides_Meadow Bunting,Emberiza cioides,0.5607,True
4,Falco columbarius_Merlin,Falco columbarius,0.3872,True
4,Cygnus olor_Mute Swan,Cygnus olor,0.3772,True
4,Ficedula narcissina_Narcissus Flycatcher,Ficedula narcissina,0.0601,True
4,Ninox japonica_Northern Boobook,Ninox japonica,0.2184,True
4,Vanellus vanellus_Northern Lapwing,Vanellus vanellus,0.5636,True
4,Anas acuta_Northern Pintail,Anas acuta,0.6448,True
4,Corvus corax_Northern Raven,Corvus corax,0.0006,True
4,Spatula clypeata_Northern Shoveler,Spatula clypeata,0.5638,True
4,Anthus hodgsoni_Olive-backed Pipit,Anthus hodgsoni,0.5177,True
4,Chloris sinica_Oriental Greenfinch,Chloris sinica,0.7067,True
4,Pernis ptilorhynchus_Oriental Honey-buzzard,Pernis ptilorhynchus,0.0531,True
4,Acrocephalus orientalis_Oriental Reed Warbler,Acrocephalus orientalis,0.0237,True
4,Streptopelia orientalis_Oriental Turtle-Dove,Streptopelia orientalis,0.979,True
4,Pandion haliaetus_Osprey,Pandion haliaetus,0.6334,True
4,Pluvialis fulva_Pacific Golden-Plover,Pluvialis fulva,0.2092,True
4,Turdus pallidus_Pale Thrush,Turdus pallidus,0.7479,True
4,Stercorarius parasiticus_Parasitic Jaeger,Stercorarius parasiticus,0.0844,True
4,Falco peregrinus_Peregrine Falcon,Falco peregrinus,0.3685,True
4,Recurvirostra avosetta_Pied Avocet,Recurvirostra avosetta,0.0564,True
4,Spodiopsar sericeus_Red-billed Starling,Spodiopsar sericeus,0.3938,True
4,Ficedula parva_Red-breasted Flycatcher,Ficedula parva,0.0,True
4,Mergus serrator_Red-breasted Merganser,Mergus serrator,0.4506,True
4,Tarsiger cyanurus_Red-flanked Bluetail,Tarsiger cyanurus,0.5233,True
4,Calidris ruficollis_Red-necked Stint,Calidris ruficollis,0.1419,True
4,Anthus cervinus_Red-throated Pipit,Anthus cervinus,0.3679,True
4,Gallus gallus_Red Junglefowl,Gallus gallus,0.0,True
4,Calidris canutus_Red Knot,Calidris canutus,0.0955,True
4,Emberiza schoeniclus_Reed Bunting,Emberiza schoeniclus,0.432,True
4,Anthus richardi_Richard's Pipit,Anthus richardi,0.2734,True
4,Columba livia_Rock Pigeon,Columba livia,0.2369,True
4,Corvus frugilegus_Rook,Corvus frugilegus,0.567,True
4,Calidris pugnax_Ruff,Calidris pugnax,0.2687,True
4,Passer cinnamomeus_Russet Sparrow,Passer cinnamomeus,0.432,True
4,Emberiza rustica_Rustic Bunting,Emberiza rustica,0.4742,True
4,Pericrocotus tegimae_Ryukyu Minivet,Pericrocotus tegimae,0.4414,True
4,Calidris alba_Sanderling,Calidris alba,0.3556,True
4,Antigone canadensis_Sandhill Crane,Antigone canadensis,0.1871,True
4,Asio flammeus_Short-eared Owl,Asio flammeus,0.3536,True
4,Leucogeranus leucogeranus_Siberian Crane,Leucogeranus leucogeranus,0.0093,True
4,Nucifraga caryocatactes_Spotted Nutcracker,Nucifraga caryocatactes,0.258,True
4,Tringa erythropus_Spotted Redshank,Tringa erythropus,0.1559,True
4,Anser cygnoides_Swan Goose,Anser cygnoides,0.0284,True
4,Xenus cinereus_Terek Sandpiper,Xenus cinereus,0.1141,True
4,Aythya fuligula_Tufted Duck,Aythya fuligula,0.5961,True
4,Cygnus columbianus_Tundra Swan,Cygnus columbianus,0.4212,True
4,Strix uralensis_Ural Owl,Strix uralensis,0.4235,True
4,Sittiparus varius_Varied Tit,Sittiparus varius,0.6905,True
4,Larus vegae_Vega Gull,Larus vegae,0.0,False
4,Zosterops japonicus_Warbling White-eye,Zosterops japonicus,0.7356,True
4,Coloeus monedula_Western Jackdaw,Coloeus monedula,0.0,False
4,Spodiopsar cineraceus_White-cheeked Starling,Spodiopsar cineraceus,0.5286,True
4,Antigone vipio_White-naped Crane,Antigone vipio,0.5851,True
4,Motacilla alba_White Wagtail,Motacilla alba,0.9279,True
4,Cygnus cygnus_Whooper Swan,Cygnus cygnus,0.452,True
4,Tringa glareola_Wood Sandpiper,Tringa glareola,0.1841,True
4,Periparus venustulus_Yellow-bellied Tit,Periparus venustulus,0.0569,True
4,Emberiza elegans_Yellow-throated Bunting,Emberiza elegans,0.6783,True
4,Cisticola juncidis_Zitting Cisticola,Cisticola juncidis,0.3417,True
5,Saxicola stejnegeri_Amur Stonechat,Saxicola stejnegeri,0.1059,True
5,Muscicapa dauurica_Asian Brown Flycatcher,Muscicapa dauurica,0.0404,True
5,Delichon dasypus_Asian House Martin,Delichon dasypus,0.2507,True
5,Parus cinereus_Asian Tit,Parus cinereus,0.0,True
5,Cyanopica cyanus_Azure-winged Magpie,Cyanopica cyanus,0.3739,True
5,Sibirionetta formosa_Baikal Teal,Sibirionetta formosa,0.0,False
5,Limosa lapponica_Bar-tailed Godwit,Limosa lapponica,0.3293,True
5,Hirundo rustica_Barn Swallow,Hirundo rustica,0.1263,True
5,Nycticorax nycticorax_Black-crowned Night Heron,Nycticorax nycticorax,0.282,True
5,Chroicocephalus ridibundus_Black-headed Gull,Chroicocephalus ridibundus,0.4627,True
5,Rissa tridactyla_Black-legged Kittiwake,Rissa tridactyla,0.3897,True
5,Podiceps nigricollis_Black-necked Grebe,Podiceps nigricollis,0.4489,True
5,Limosa limosa_Black-tailed Godwit,Limosa limosa,0.2644,True
5,Larus crassirostris_Black-tailed Gull,Larus crassirostris,0.463,True
5,Himantopus himantopus_Black-winged Stilt,Himantopus himantopus,0.2618,True
